code_module,code_presentation,id_student,final_result,total_clicks,avg_score,missing_assessment_count,late_submission_count,low_engagement_flag,low_score_flag,missing_assessment_flag,at_risk_indicator,risk_reason_count,risk_reason_summary
CCC,2014B,616333,Fail,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,616334,Fail,222,28.0,7,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,616407,Withdrawn,907,93.33,5,2,0,0,1,1,1,Missing Assessment
CCC,2014B,616439,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,616831,Pass,793,62.0,2,5,0,0,1,1,1,Missing Assessment
CCC,2014B,617186,Fail,10,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,617307,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,617331,Fail,93,60.0,7,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,617348,Pass,2212,85.0,0,4,0,0,0,0,0,No Flag
CCC,2014B,617355,Pass,3760,84.0,0,4,0,0,0,0,0,No Flag
CCC,2014B,617365,Pass,1822,93.38,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,617416,Pass,928,56.78,0,5,0,1,0,1,1,Low Score
CCC,2014B,617781,Pass,935,56.33,0,7,0,1,0,1,1,Low Score
CCC,2014B,617898,Withdrawn,50,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,617925,Withdrawn,225,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,617942,Withdrawn,740,55.0,6,2,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,618002,Fail,298,50.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,618078,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618096,Distinction,1215,92.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,618129,Pass,1439,70.67,0,6,0,0,0,0,0,No Flag
CCC,2014B,618171,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618279,Withdrawn,316,17.0,6,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,618514,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618571,Pass,2277,65.89,0,4,0,0,0,0,0,No Flag
CCC,2014B,618590,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618606,Withdrawn,1323,60.0,7,1,0,0,1,1,1,Missing Assessment
CCC,2014B,618619,Withdrawn,28,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618649,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618665,Fail,414,34.33,5,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,618679,Withdrawn,1143,73.0,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,618744,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,618824,Pass,1082,89.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,618861,Withdrawn,964,80.0,7,1,0,0,1,1,1,Missing Assessment
CCC,2014B,619006,Withdrawn,156,3.0,6,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,619014,Pass,914,74.13,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,619303,Pass,1532,83.22,0,5,0,0,0,0,0,No Flag
CCC,2014B,619447,Distinction,2844,99.6,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,619524,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,619870,Distinction,2272,96.6,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,620148,Fail,810,55.0,6,2,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,620215,Withdrawn,206,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,620243,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620266,Fail,254,18.0,6,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,620320,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620356,Withdrawn,5,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620368,Distinction,1993,95.11,0,4,0,0,0,0,0,No Flag
CCC,2014B,620369,Withdrawn,2238,68.38,0,4,0,0,0,0,0,No Flag
CCC,2014B,620376,Withdrawn,2,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620440,Fail,6,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620485,Withdrawn,492,62.0,6,2,0,0,1,1,1,Missing Assessment
CCC,2014B,620646,Fail,752,73.67,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,620713,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620876,Fail,1187,68.0,5,2,0,0,1,1,1,Missing Assessment
CCC,2014B,620897,Withdrawn,599,92.75,4,3,0,0,1,1,1,Missing Assessment
CCC,2014B,620918,Withdrawn,96,20.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,620935,Withdrawn,6,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,620974,Withdrawn,1325,58.2,3,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,620977,Withdrawn,391,50.0,5,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,621300,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,621401,Fail,6,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,621619,Withdrawn,8,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,621655,Withdrawn,151,40.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,621656,Pass,2567,75.44,0,4,0,0,0,0,0,No Flag
CCC,2014B,621696,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,621807,Withdrawn,289,20.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,622015,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,622130,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,622215,Fail,540,41.75,4,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,622302,Distinction,2841,90.11,0,4,0,0,0,0,0,No Flag
CCC,2014B,622368,Pass,1296,61.38,1,5,0,0,1,1,1,Missing Assessment
CCC,2014B,622386,Fail,3852,76.25,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,622398,Withdrawn,7,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,622430,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,622652,Distinction,3289,98.0,0,4,0,0,0,0,0,No Flag
CCC,2014B,622753,Fail,186,50.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,622773,Pass,3778,84.11,0,5,0,0,0,0,0,No Flag
CCC,2014B,622787,Fail,2239,85.13,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,622804,Withdrawn,94,40.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,622897,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,622948,Withdrawn,789,79.0,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,623052,Pass,6265,93.89,0,4,0,0,0,0,0,No Flag
CCC,2014B,623190,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623250,Pass,2137,65.56,0,6,0,0,0,0,0,No Flag
CCC,2014B,623290,Pass,847,58.67,0,6,0,1,0,1,1,Low Score
CCC,2014B,623347,Distinction,694,93.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,623421,Pass,540,70.83,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,623456,Fail,55,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623511,Withdrawn,10,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623562,Pass,885,73.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,623605,Fail,934,57.67,2,3,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,623609,Fail,241,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,623619,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623667,Pass,707,73.33,0,4,0,0,0,0,0,No Flag
CCC,2014B,623707,Withdrawn,874,83.0,6,1,0,0,1,1,1,Missing Assessment
CCC,2014B,623732,Pass,5723,92.22,0,4,0,0,0,0,0,No Flag
CCC,2014B,623738,Withdrawn,359,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623780,Fail,878,79.67,5,3,0,0,1,1,1,Missing Assessment
CCC,2014B,623786,Withdrawn,2,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,623797,Pass,2359,59.67,3,5,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,624039,Fail,88,20.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,624060,Withdrawn,10855,99.8,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,624126,Withdrawn,469,60.0,7,1,0,0,1,1,1,Missing Assessment
CCC,2014B,624127,Pass,920,54.38,1,5,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,624134,Fail,541,70.5,4,2,0,0,1,1,1,Missing Assessment
CCC,2014B,624164,Pass,1011,86.11,0,4,0,0,0,0,0,No Flag
CCC,2014B,624354,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,624441,Pass,704,86.63,1,3,0,0,1,1,1,Missing Assessment
CCC,2014B,624445,Distinction,2699,90.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,624483,Distinction,2673,89.33,0,4,0,0,0,0,0,No Flag
CCC,2014B,624591,Fail,780,54.83,2,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,624593,Withdrawn,1,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,624765,Withdrawn,49,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,624782,Fail,843,44.11,0,6,0,1,0,1,1,Low Score
CCC,2014B,624810,Pass,487,80.38,1,3,0,0,1,1,1,Missing Assessment
CCC,2014B,624875,Distinction,1566,96.0,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,624970,Pass,594,79.2,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625014,Distinction,8018,95.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625028,Distinction,720,91.67,0,4,0,0,0,0,0,No Flag
CCC,2014B,625077,Pass,3080,73.11,0,4,0,0,0,0,0,No Flag
CCC,2014B,625078,Withdrawn,652,90.0,6,2,0,0,1,1,1,Missing Assessment
CCC,2014B,625108,Distinction,2034,94.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625121,Withdrawn,85,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625128,Fail,156,10.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,625207,Withdrawn,133,10.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,625213,Withdrawn,150,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625267,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625330,Distinction,2177,88.33,0,4,0,0,0,0,0,No Flag
CCC,2014B,625423,Withdrawn,394,66.0,6,2,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625453,Pass,852,82.25,1,3,0,0,1,1,1,Missing Assessment
CCC,2014B,625476,Withdrawn,1796,68.0,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625517,Withdrawn,178,30.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,625527,Withdrawn,1491,71.4,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625552,Pass,1009,64.22,0,4,0,0,0,0,0,No Flag
CCC,2014B,625568,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625574,Distinction,2762,95.8,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625614,Withdrawn,1248,15.0,5,2,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,625684,Fail,475,97.0,6,2,0,0,1,1,1,Missing Assessment
CCC,2014B,625714,Fail,509,55.78,0,5,0,1,0,1,1,Low Score
CCC,2014B,625740,Fail,661,58.75,0,4,0,1,0,1,1,Low Score
CCC,2014B,625745,Pass,4035,73.89,0,4,0,0,0,0,0,No Flag
CCC,2014B,625774,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625782,Pass,1796,67.56,0,5,0,0,0,0,0,No Flag
CCC,2014B,625785,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625790,Withdrawn,366,3.0,6,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,625793,Withdrawn,17,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625822,Distinction,2169,98.0,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,625838,Pass,4469,92.89,0,4,0,0,0,0,0,No Flag
CCC,2014B,625841,Fail,240,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625884,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625950,Withdrawn,115,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,625953,Withdrawn,734,66.33,5,2,0,0,1,1,1,Missing Assessment
CCC,2014B,625975,Fail,193,37.0,6,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,626055,Fail,241,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626173,Withdrawn,220,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626183,Fail,626,58.38,1,3,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,626252,Distinction,2238,98.43,2,5,0,0,1,1,1,Missing Assessment
CCC,2014B,626296,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626349,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626417,Withdrawn,373,78.0,6,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626438,Withdrawn,35,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626444,Withdrawn,90,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626469,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626501,Pass,707,87.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,626516,Fail,144,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,626518,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626614,Fail,1703,83.0,1,3,0,0,1,1,1,Missing Assessment
CCC,2014B,626625,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626712,Withdrawn,17,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626714,Fail,669,64.25,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,626763,Pass,3150,84.6,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,626772,Withdrawn,34,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626857,Fail,1570,63.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,626862,Distinction,2123,92.6,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,626877,Fail,633,63.17,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,626906,Fail,134,60.0,7,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626930,Withdrawn,125,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,626998,Pass,766,83.56,0,4,0,0,0,0,0,No Flag
CCC,2014B,627066,Fail,276,42.5,4,4,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627136,Distinction,1263,93.33,0,4,0,0,0,0,0,No Flag
CCC,2014B,627160,Withdrawn,17,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627168,Withdrawn,321,70.0,6,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627176,Withdrawn,171,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627253,Distinction,915,89.0,0,4,0,0,0,0,0,No Flag
CCC,2014B,627307,Withdrawn,198,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627343,Pass,1497,86.33,0,5,0,0,0,0,0,No Flag
CCC,2014B,627348,Pass,942,78.2,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,627374,Pass,719,55.0,3,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,627386,Fail,242,47.67,5,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627387,Pass,473,49.89,0,4,0,1,0,1,1,Low Score
CCC,2014B,627395,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627399,Pass,6587,82.0,0,5,0,0,0,0,0,No Flag
CCC,2014B,627435,Withdrawn,472,30.0,7,1,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,627500,Withdrawn,228,20.0,6,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627516,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627520,Withdrawn,136,4.0,6,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627632,Withdrawn,19,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627635,Fail,96,20.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627636,Withdrawn,392,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,627691,Pass,2628,77.89,0,5,0,0,0,0,0,No Flag
CCC,2014B,627711,Withdrawn,880,91.5,4,2,0,0,1,1,1,Missing Assessment
CCC,2014B,627747,Pass,1182,85.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,627750,Pass,516,61.14,2,6,0,0,1,1,1,Missing Assessment
CCC,2014B,627784,Withdrawn,657,68.5,4,3,0,0,1,1,1,Missing Assessment
CCC,2014B,627907,Withdrawn,165,30.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,627933,Fail,583,61.5,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,627947,Withdrawn,1304,80.0,7,1,0,0,1,1,1,Missing Assessment
CCC,2014B,628022,Withdrawn,8,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628029,Withdrawn,1090,90.13,0,6,0,0,0,0,0,No Flag
CCC,2014B,628053,Fail,1,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628086,Pass,2239,89.89,0,6,0,0,0,0,0,No Flag
CCC,2014B,628090,Fail,451,48.5,4,4,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,628122,Fail,194,80.0,7,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628141,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628157,Distinction,1702,94.44,0,4,0,0,0,0,0,No Flag
CCC,2014B,628214,Withdrawn,85,30.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,628293,Pass,1576,73.44,0,7,0,0,0,0,0,No Flag
CCC,2014B,628366,Withdrawn,227,40.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,628383,Pass,9046,84.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,628506,Pass,823,70.0,0,5,0,0,0,0,0,No Flag
CCC,2014B,628527,Withdrawn,467,72.0,5,2,0,0,1,1,1,Missing Assessment
CCC,2014B,628565,Withdrawn,1096,68.5,4,3,0,0,1,1,1,Missing Assessment
CCC,2014B,628575,Pass,724,69.57,2,3,0,0,1,1,1,Missing Assessment
CCC,2014B,628663,Pass,871,71.89,0,4,0,0,0,0,0,No Flag
CCC,2014B,628677,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628718,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628725,Withdrawn,9,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628771,Withdrawn,128,83.67,5,3,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628803,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628846,Withdrawn,78,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628938,Withdrawn,38,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,628993,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629081,Fail,302,80.0,5,2,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629164,Distinction,5508,94.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,629209,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629270,Fail,395,48.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,629342,Withdrawn,1831,60.17,2,4,0,0,1,1,1,Missing Assessment
CCC,2014B,629445,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629500,Withdrawn,153,,8,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629560,Withdrawn,432,70.0,7,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629601,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629613,Fail,83,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629623,Withdrawn,63,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629628,Withdrawn,137,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,629632,Withdrawn,32,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629654,Fail,922,56.0,1,5,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,629692,Withdrawn,189,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629694,Fail,118,50.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,629696,Withdrawn,1559,95.2,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,629710,Distinction,2879,93.78,0,4,0,0,0,0,0,No Flag
CCC,2014B,629766,Pass,1185,91.0,0,4,0,0,0,0,0,No Flag
CCC,2014B,629773,Withdrawn,124,80.0,6,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629798,Withdrawn,590,63.0,3,3,0,0,1,1,1,Missing Assessment
CCC,2014B,629862,Pass,2876,81.33,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,629887,Withdrawn,51,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629890,Fail,339,85.33,5,2,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629893,Withdrawn,0,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629906,Withdrawn,346,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,629936,Fail,1063,77.4,3,4,0,0,1,1,1,Missing Assessment
CCC,2014B,630005,Withdrawn,640,54.0,6,2,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630012,Distinction,1171,92.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,630047,Pass,7822,61.4,4,4,0,0,1,1,1,Missing Assessment
CCC,2014B,630086,Pass,1371,74.22,0,5,0,0,0,0,0,No Flag
CCC,2014B,630152,Fail,158,52.0,6,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,630157,Pass,1345,72.44,0,5,0,0,0,0,0,No Flag
CCC,2014B,630178,Pass,1258,55.71,2,5,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630200,Withdrawn,217,34.5,4,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,630211,Pass,3117,71.56,0,4,0,0,0,0,0,No Flag
CCC,2014B,630449,Fail,922,62.5,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,630471,Fail,79,60.0,7,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,630514,Withdrawn,38,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,630531,Withdrawn,23,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,630540,Withdrawn,1291,25.83,2,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630573,Withdrawn,1066,55.0,6,1,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630585,Fail,2286,40.2,3,3,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630606,Pass,3103,54.17,3,5,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,630613,Pass,2823,84.38,1,4,0,0,1,1,1,Missing Assessment
CCC,2014B,630635,Fail,988,60.13,0,5,0,0,0,0,0,No Flag
CCC,2014B,630657,Withdrawn,93,30.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,630730,Fail,2296,65.0,0,8,0,0,0,0,0,No Flag
CCC,2014B,630825,Fail,114,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,630888,Withdrawn,162,63.0,6,1,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,630896,Distinction,2307,98.89,0,5,0,0,0,0,0,No Flag
CCC,2014B,630912,Fail,609,46.29,1,4,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,631038,Withdrawn,70,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,631044,Pass,3794,89.56,0,4,0,0,0,0,0,No Flag
CCC,2014B,631051,Withdrawn,4,,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
CCC,2014B,631075,Withdrawn,483,65.67,5,2,0,0,1,1,1,Missing Assessment
CCC,2014B,631122,Fail,417,83.44,0,4,1,0,0,1,1,Low Engagement
CCC,2014B,631216,Fail,486,37.0,5,2,0,1,1,1,2,Low Score; Missing Assessment
CCC,2014B,631300,Withdrawn,216,0.0,7,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
CCC,2014B,631334,Pass,674,91.67,0,4,0,0,0,0,0,No Flag
