code_module,code_presentation,id_student,total_clicks,active_days,unique_sites_visited,avg_clicks_per_active_day,engagement_bucket
BBB,2014J,649278,0,0,0,0.0,No Activity
BBB,2014J,649291,1763,65,102,27.12,High
BBB,2014J,649345,1025,34,52,30.15,High
BBB,2014J,649351,0,0,0,0.0,No Activity
BBB,2014J,649444,145,12,23,12.08,Low
BBB,2014J,649518,1115,48,61,23.23,High
BBB,2014J,649542,20,3,6,6.67,Low
BBB,2014J,649543,94,7,15,13.43,Low
BBB,2014J,649578,728,43,58,16.93,Medium
BBB,2014J,649621,495,33,62,15.0,Medium
BBB,2014J,649638,363,23,46,15.78,Low
BBB,2014J,649654,2255,70,100,32.21,High
BBB,2014J,649686,0,0,0,0.0,No Activity
BBB,2014J,649692,60,5,18,12.0,Low
BBB,2014J,649731,0,0,0,0.0,No Activity
BBB,2014J,649742,2396,127,100,18.87,High
BBB,2014J,649749,1995,64,105,31.17,High
BBB,2014J,649795,1662,49,93,33.92,High
BBB,2014J,649824,1002,67,77,14.96,High
BBB,2014J,649886,0,0,0,0.0,No Activity
BBB,2014J,649905,1108,63,72,17.59,High
BBB,2014J,649962,2000,104,75,19.23,High
BBB,2014J,649980,653,40,61,16.32,Medium
BBB,2014J,650050,57,4,17,14.25,Low
BBB,2014J,650090,0,0,0,0.0,No Activity
BBB,2014J,650114,767,29,74,26.45,Medium
BBB,2014J,650121,0,0,0,0.0,No Activity
BBB,2014J,650161,843,67,72,12.58,High
BBB,2014J,650181,0,0,0,0.0,No Activity
BBB,2014J,650247,692,49,68,14.12,Medium
BBB,2014J,650269,854,49,83,17.43,High
BBB,2014J,650354,70,5,16,14.0,Low
BBB,2014J,650357,0,0,0,0.0,No Activity
BBB,2014J,650371,744,32,57,23.25,Medium
BBB,2014J,650433,305,26,45,11.73,Low
BBB,2014J,650451,90,6,20,15.0,Low
BBB,2014J,650517,22,5,4,4.4,Low
BBB,2014J,650531,67,8,17,8.38,Low
BBB,2014J,650548,0,0,0,0.0,No Activity
BBB,2014J,650565,991,50,55,19.82,High
BBB,2014J,650606,1805,136,100,13.27,High
BBB,2014J,650676,0,0,0,0.0,No Activity
BBB,2014J,650746,38,1,8,38.0,Low
BBB,2014J,650797,473,50,38,9.46,Medium
BBB,2014J,650953,109,10,15,10.9,Low
BBB,2014J,650958,2547,108,114,23.58,High
BBB,2014J,650961,71,9,19,7.89,Low
BBB,2014J,650964,61,3,11,20.33,Low
BBB,2014J,650979,904,47,74,19.23,High
BBB,2014J,651004,221,20,37,11.05,Low
BBB,2014J,651008,466,39,56,11.95,Medium
BBB,2014J,651027,327,18,48,18.17,Low
BBB,2014J,651030,0,0,0,0.0,No Activity
BBB,2014J,651065,822,57,70,14.42,High
BBB,2014J,651087,71,4,20,17.75,Low
BBB,2014J,651089,881,57,69,15.46,High
BBB,2014J,651148,1613,73,93,22.1,High
BBB,2014J,651177,7324,212,133,34.55,High
BBB,2014J,651209,286,27,22,10.59,Low
BBB,2014J,651257,1469,77,96,19.08,High
BBB,2014J,651278,175,22,23,7.95,Low
BBB,2014J,651324,1416,66,88,21.45,High
BBB,2014J,651359,1820,107,80,17.01,High
BBB,2014J,651394,740,29,49,25.52,Medium
BBB,2014J,651415,828,75,72,11.04,High
BBB,2014J,651429,1556,72,75,21.61,High
BBB,2014J,651520,0,0,0,0.0,No Activity
BBB,2014J,651544,925,71,61,13.03,High
BBB,2014J,651586,0,0,0,0.0,No Activity
BBB,2014J,651605,419,37,49,11.32,Medium
BBB,2014J,651609,103,3,13,34.33,Low
BBB,2014J,651610,0,0,0,0.0,No Activity
BBB,2014J,651655,2190,58,88,37.76,High
BBB,2014J,651659,1183,46,98,25.72,High
BBB,2014J,651678,240,15,41,16.0,Low
BBB,2014J,651775,1395,43,75,32.44,High
BBB,2014J,651778,0,0,0,0.0,No Activity
BBB,2014J,651798,0,0,0,0.0,No Activity
BBB,2014J,651801,113,1,7,113.0,Low
BBB,2014J,651814,0,0,0,0.0,No Activity
BBB,2014J,651831,1,1,1,1.0,Low
BBB,2014J,651863,1686,70,93,24.09,High
BBB,2014J,651883,310,19,28,16.32,Low
BBB,2014J,651925,1037,75,89,13.83,High
BBB,2014J,651939,1174,58,78,20.24,High
BBB,2014J,651974,127,6,14,21.17,Low
BBB,2014J,651979,257,24,41,10.71,Low
BBB,2014J,651980,1421,59,94,24.08,High
BBB,2014J,651991,1745,125,94,13.96,High
BBB,2014J,652006,0,0,0,0.0,No Activity
BBB,2014J,652017,0,0,0,0.0,No Activity
BBB,2014J,652044,689,56,71,12.3,Medium
BBB,2014J,652090,1373,51,84,26.92,High
BBB,2014J,652105,0,0,0,0.0,No Activity
BBB,2014J,652114,0,0,0,0.0,No Activity
BBB,2014J,652130,296,8,18,37.0,Low
BBB,2014J,652149,1109,69,79,16.07,High
BBB,2014J,652156,398,43,51,9.26,Low
BBB,2014J,652158,660,50,53,13.2,Medium
BBB,2014J,652226,1061,41,91,25.88,High
BBB,2014J,652288,971,72,38,13.49,High
BBB,2014J,652315,0,0,0,0.0,No Activity
BBB,2014J,652366,0,0,0,0.0,No Activity
BBB,2014J,652390,265,9,29,29.44,Low
BBB,2014J,652522,175,11,26,15.91,Low
BBB,2014J,652533,0,0,0,0.0,No Activity
BBB,2014J,652553,60,16,11,3.75,Low
BBB,2014J,652556,627,25,65,25.08,Medium
BBB,2014J,652558,0,0,0,0.0,No Activity
BBB,2014J,652572,1501,70,80,21.44,High
BBB,2014J,652584,0,0,0,0.0,No Activity
BBB,2014J,652585,71,6,16,11.83,Low
BBB,2014J,652586,2582,128,109,20.17,High
BBB,2014J,652605,133,7,16,19.0,Low
BBB,2014J,652731,11,3,5,3.67,Low
BBB,2014J,652744,0,0,0,0.0,No Activity
BBB,2014J,652754,36,2,11,18.0,Low
BBB,2014J,652803,20,3,7,6.67,Low
BBB,2014J,652818,243,21,46,11.57,Low
BBB,2014J,652851,610,39,55,15.64,Medium
BBB,2014J,652886,116,17,23,6.82,Low
BBB,2014J,652906,0,0,0,0.0,No Activity
BBB,2014J,652933,267,23,18,11.61,Low
BBB,2014J,652969,1473,25,76,58.92,High
BBB,2014J,653027,176,9,18,19.56,Low
BBB,2014J,653034,70,3,13,23.33,Low
BBB,2014J,653052,582,68,66,8.56,Medium
BBB,2014J,653059,84,6,18,14.0,Low
BBB,2014J,653068,379,24,46,15.79,Low
BBB,2014J,653086,1359,82,88,16.57,High
BBB,2014J,653097,36,1,11,36.0,Low
BBB,2014J,653188,314,27,34,11.63,Low
BBB,2014J,653193,0,0,0,0.0,No Activity
BBB,2014J,653239,745,31,61,24.03,Medium
BBB,2014J,653240,613,58,38,10.57,Medium
BBB,2014J,653244,48,2,12,24.0,Low
BBB,2014J,653262,203,14,24,14.5,Low
BBB,2014J,653295,0,0,0,0.0,No Activity
BBB,2014J,653384,1114,46,83,24.22,High
BBB,2014J,653385,110,13,18,8.46,Low
BBB,2014J,653465,443,23,56,19.26,Medium
BBB,2014J,653541,282,30,31,9.4,Low
BBB,2014J,653551,0,0,0,0.0,No Activity
BBB,2014J,653577,1199,51,95,23.51,High
BBB,2014J,653597,304,33,38,9.21,Low
BBB,2014J,653633,1230,47,74,26.17,High
BBB,2014J,653664,417,44,45,9.48,Medium
BBB,2014J,653702,488,62,72,7.87,Medium
BBB,2014J,653730,0,0,0,0.0,No Activity
BBB,2014J,653752,112,16,18,7.0,Low
BBB,2014J,653762,1389,64,67,21.7,High
BBB,2014J,653826,42,1,5,42.0,Low
BBB,2014J,653840,1589,66,95,24.08,High
BBB,2014J,653870,1151,28,69,41.11,High
BBB,2014J,653944,29,6,4,4.83,Low
BBB,2014J,653951,2116,96,96,22.04,High
BBB,2014J,653952,488,31,45,15.74,Medium
BBB,2014J,653958,991,57,74,17.39,High
BBB,2014J,654001,33,4,11,8.25,Low
BBB,2014J,654005,590,33,61,17.88,Medium
BBB,2014J,654043,483,44,56,10.98,Medium
BBB,2014J,654071,317,14,41,22.64,Low
BBB,2014J,654206,916,43,70,21.3,High
BBB,2014J,654214,4,2,3,2.0,Low
BBB,2014J,654256,0,0,0,0.0,No Activity
BBB,2014J,654259,0,0,0,0.0,No Activity
BBB,2014J,654265,109,9,26,12.11,Low
BBB,2014J,654333,0,0,0,0.0,No Activity
BBB,2014J,654392,1166,52,71,22.42,High
BBB,2014J,654404,309,27,38,11.44,Low
BBB,2014J,654415,763,43,52,17.74,Medium
BBB,2014J,654422,31,3,11,10.33,Low
BBB,2014J,654524,1234,54,106,22.85,High
BBB,2014J,654545,374,11,40,34.0,Low
BBB,2014J,654585,350,32,36,10.94,Low
BBB,2014J,654639,53,5,26,10.6,Low
BBB,2014J,654657,525,21,48,25.0,Medium
BBB,2014J,654678,381,17,29,22.41,Low
BBB,2014J,654796,0,0,0,0.0,No Activity
BBB,2014J,654856,1505,110,75,13.68,High
BBB,2014J,654913,0,0,0,0.0,No Activity
BBB,2014J,654923,5,1,3,5.0,Low
BBB,2014J,654958,27,4,8,6.75,Low
BBB,2014J,655084,1058,56,81,18.89,High
BBB,2014J,655086,107,9,26,11.89,Low
BBB,2014J,655152,119,17,25,7.0,Low
BBB,2014J,655155,231,16,42,14.44,Low
BBB,2014J,655224,0,0,0,0.0,No Activity
BBB,2014J,655230,327,19,45,17.21,Low
BBB,2014J,655296,558,67,51,8.33,Medium
BBB,2014J,655314,1704,90,83,18.93,High
BBB,2014J,655342,1669,38,93,43.92,High
BBB,2014J,655406,72,4,19,18.0,Low
BBB,2014J,655414,0,0,0,0.0,No Activity
BBB,2014J,655460,164,9,22,18.22,Low
BBB,2014J,655471,1538,63,89,24.41,High
BBB,2014J,655546,5015,205,116,24.46,High
BBB,2014J,655547,672,34,53,19.76,Medium
BBB,2014J,655572,212,16,37,13.25,Low
BBB,2014J,655605,10,6,4,1.67,Low
BBB,2014J,655613,391,26,46,15.04,Low
BBB,2014J,655662,12,2,4,6.0,Low
BBB,2014J,655668,583,28,75,20.82,Medium
BBB,2014J,655828,722,50,81,14.44,Medium
BBB,2014J,655829,0,0,0,0.0,No Activity
BBB,2014J,655878,0,0,0,0.0,No Activity
BBB,2014J,655992,0,0,0,0.0,No Activity
BBB,2014J,656067,117,11,21,10.64,Low
BBB,2014J,656089,697,32,48,21.78,Medium
BBB,2014J,656112,0,0,0,0.0,No Activity
BBB,2014J,656122,283,18,21,15.72,Low
BBB,2014J,656129,0,0,0,0.0,No Activity
BBB,2014J,656181,390,10,42,39.0,Low
BBB,2014J,656187,281,16,44,17.56,Low
BBB,2014J,656190,808,26,64,31.08,Medium
BBB,2014J,656194,29,8,10,3.63,Low
BBB,2014J,656196,204,10,24,20.4,Low
BBB,2014J,656197,2099,88,103,23.85,High
BBB,2014J,656200,426,24,47,17.75,Medium
BBB,2014J,656204,143,15,24,9.53,Low
BBB,2014J,656206,79,11,18,7.18,Low
BBB,2014J,656208,169,17,32,9.94,Low
BBB,2014J,656217,215,23,40,9.35,Low
BBB,2014J,656222,219,13,21,16.85,Low
BBB,2014J,656227,1325,44,96,30.11,High
BBB,2014J,656228,0,0,0,0.0,No Activity
BBB,2014J,656253,347,17,37,20.41,Low
BBB,2014J,656276,103,13,23,7.92,Low
BBB,2014J,656352,940,57,84,16.49,High
BBB,2014J,656373,1223,69,95,17.72,High
BBB,2014J,656386,2513,60,88,41.88,High
BBB,2014J,656412,20,2,6,10.0,Low
BBB,2014J,656453,20,3,2,6.67,Low
BBB,2014J,656455,3,1,3,3.0,Low
BBB,2014J,656472,22,2,8,11.0,Low
BBB,2014J,656475,212,18,26,11.78,Low
BBB,2014J,656481,1342,63,88,21.3,High
BBB,2014J,656494,289,12,49,24.08,Low
BBB,2014J,656522,61,11,21,5.55,Low
BBB,2014J,656540,1133,83,76,13.65,High
BBB,2014J,656549,257,26,31,9.88,Low
BBB,2014J,656557,1562,115,96,13.58,High
BBB,2014J,656566,845,39,49,21.67,High
BBB,2014J,656576,17,2,5,8.5,Low
BBB,2014J,656681,1284,82,86,15.66,High
BBB,2014J,656698,938,35,67,26.8,High
BBB,2014J,656711,348,20,47,17.4,Low
BBB,2014J,656755,9,3,2,3.0,Low
BBB,2014J,656784,820,41,71,20.0,High
BBB,2014J,656873,1742,68,102,25.62,High
BBB,2014J,656915,1977,89,96,22.21,High
BBB,2014J,656990,4956,115,108,43.1,High
BBB,2014J,657032,1399,89,91,15.72,High
BBB,2014J,657099,112,18,21,6.22,Low
BBB,2014J,657290,1608,99,90,16.24,High
BBB,2014J,657293,781,49,88,15.94,Medium
BBB,2014J,674201,179,7,30,25.57,Low
BBB,2014J,674214,692,37,63,18.7,Medium
BBB,2014J,674276,1573,40,79,39.33,High
BBB,2014J,674280,0,0,0,0.0,No Activity
BBB,2014J,674290,1877,91,105,20.63,High
BBB,2014J,674319,155,11,32,14.09,Low
BBB,2014J,674322,282,19,31,14.84,Low
BBB,2014J,674323,61,4,19,15.25,Low
BBB,2014J,674349,1658,72,103,23.03,High
BBB,2014J,674495,954,83,73,11.49,High
BBB,2014J,674501,0,0,0,0.0,No Activity
BBB,2014J,674502,0,0,0,0.0,No Activity
BBB,2014J,674548,0,0,0,0.0,No Activity
BBB,2014J,674576,2077,76,85,27.33,High
BBB,2014J,674605,1312,33,84,39.76,High
BBB,2014J,674616,37,9,10,4.11,Low
BBB,2014J,674643,0,0,0,0.0,No Activity
BBB,2014J,674746,183,5,21,36.6,Low
BBB,2014J,674748,304,15,23,20.27,Low
BBB,2014J,674758,46,4,11,11.5,Low
BBB,2014J,674777,0,0,0,0.0,No Activity
BBB,2014J,674784,551,32,56,17.22,Medium
BBB,2014J,674922,526,31,57,16.97,Medium
BBB,2014J,674960,198,15,26,13.2,Low
BBB,2014J,675042,881,47,83,18.74,High
BBB,2014J,675047,0,0,0,0.0,No Activity
BBB,2014J,675059,53,3,15,17.67,Low
BBB,2014J,675085,2143,96,88,22.32,High
BBB,2014J,675094,290,20,37,14.5,Low
BBB,2014J,675096,1924,93,88,20.69,High
BBB,2014J,675116,0,0,0,0.0,No Activity
BBB,2014J,675159,3387,131,122,25.85,High
BBB,2014J,675161,0,0,0,0.0,No Activity
BBB,2014J,675165,12,2,6,6.0,Low
BBB,2014J,675178,0,0,0,0.0,No Activity
BBB,2014J,675223,832,79,71,10.53,High
BBB,2014J,675231,826,46,79,17.96,High
BBB,2014J,675246,0,0,0,0.0,No Activity
BBB,2014J,675526,1526,99,78,15.41,High
BBB,2014J,675576,817,32,68,25.53,Medium
BBB,2014J,675627,0,0,0,0.0,No Activity
BBB,2014J,675671,44,3,12,14.67,Low
BBB,2014J,675673,0,0,0,0.0,No Activity
BBB,2014J,675728,126,22,30,5.73,Low
BBB,2014J,675750,192,28,30,6.86,Low
BBB,2014J,675807,742,57,72,13.02,Medium
BBB,2014J,675922,106,6,22,17.67,Low
BBB,2014J,675929,19,4,7,4.75,Low
BBB,2014J,676011,43,2,11,21.5,Low
BBB,2014J,676093,0,0,0,0.0,No Activity
BBB,2014J,676151,4929,239,105,20.62,High
BBB,2014J,676169,47,5,22,9.4,Low
BBB,2014J,676176,985,60,73,16.42,High
BBB,2014J,676258,46,5,13,9.2,Low
BBB,2014J,676322,644,58,57,11.1,Medium
BBB,2014J,676350,0,0,0,0.0,No Activity
BBB,2014J,676376,0,0,0,0.0,No Activity
BBB,2014J,676401,1682,63,108,26.7,High
BBB,2014J,676420,138,11,21,12.55,Low
BBB,2014J,676428,1106,45,86,24.58,High
BBB,2014J,676604,661,33,73,20.03,Medium
BBB,2014J,676633,2420,138,99,17.54,High
BBB,2014J,676705,1015,58,82,17.5,High
BBB,2014J,676750,554,42,65,13.19,Medium
BBB,2014J,676785,0,0,0,0.0,No Activity
BBB,2014J,676898,763,40,66,19.07,Medium
BBB,2014J,676948,385,38,46,10.13,Low
BBB,2014J,676962,213,23,40,9.26,Low
BBB,2014J,676969,0,0,0,0.0,No Activity
BBB,2014J,676973,0,0,0,0.0,No Activity
BBB,2014J,677004,869,45,77,19.31,High
BBB,2014J,677039,0,0,0,0.0,No Activity
BBB,2014J,677154,246,29,41,8.48,Low
BBB,2014J,677190,0,0,0,0.0,No Activity
BBB,2014J,677201,605,46,60,13.15,Medium
BBB,2014J,677203,1061,75,86,14.15,High
BBB,2014J,677230,0,0,0,0.0,No Activity
BBB,2014J,677338,186,14,36,13.29,Low
BBB,2014J,677411,0,0,0,0.0,No Activity
BBB,2014J,677462,527,44,63,11.98,Medium
BBB,2014J,677498,942,55,83,17.13,High
BBB,2014J,677630,133,16,22,8.31,Low
BBB,2014J,677706,0,0,0,0.0,No Activity
BBB,2014J,677744,0,0,0,0.0,No Activity
BBB,2014J,677846,1018,24,69,42.42,High
BBB,2014J,677864,0,0,0,0.0,No Activity
BBB,2014J,677873,2008,64,101,31.38,High
BBB,2014J,677877,854,43,60,19.86,High
BBB,2014J,677879,215,24,28,8.96,Low
BBB,2014J,677892,1157,38,82,30.45,High
BBB,2014J,677922,542,36,52,15.06,Medium
BBB,2014J,677950,0,0,0,0.0,No Activity
BBB,2014J,677997,279,9,27,31.0,Low
BBB,2014J,678016,6,1,5,6.0,Low
BBB,2014J,678025,2272,133,116,17.08,High
BBB,2014J,678038,279,15,45,18.6,Low
BBB,2014J,678057,1496,49,98,30.53,High
BBB,2014J,678080,176,8,22,22.0,Low
BBB,2014J,678085,285,12,39,23.75,Low
BBB,2014J,678105,1196,57,83,20.98,High
BBB,2014J,678107,137,8,22,17.13,Low
BBB,2014J,678109,0,0,0,0.0,No Activity
BBB,2014J,678110,388,27,51,14.37,Low
BBB,2014J,678114,0,0,0,0.0,No Activity
BBB,2014J,678144,132,6,21,22.0,Low
BBB,2014J,678212,0,0,0,0.0,No Activity
BBB,2014J,678213,400,26,50,15.38,Low
BBB,2014J,678244,1788,78,72,22.92,High
BBB,2014J,678246,1002,36,81,27.83,High
BBB,2014J,678278,389,13,47,29.92,Low
BBB,2014J,678283,100,8,14,12.5,Low
BBB,2014J,678314,1088,63,80,17.27,High
BBB,2014J,678327,91,10,17,9.1,Low
BBB,2014J,678328,0,0,0,0.0,No Activity
BBB,2014J,678335,276,15,44,18.4,Low
BBB,2014J,678367,749,30,57,24.97,Medium
BBB,2014J,678373,1223,56,84,21.84,High
BBB,2014J,678398,0,0,0,0.0,No Activity
BBB,2014J,678444,73,3,20,24.33,Low
BBB,2014J,678550,0,0,0,0.0,No Activity
BBB,2014J,678575,166,15,31,11.07,Low
BBB,2014J,678578,78,5,21,15.6,Low
BBB,2014J,678585,0,0,0,0.0,No Activity
BBB,2014J,678623,587,48,60,12.23,Medium
BBB,2014J,678661,578,37,56,15.62,Medium
BBB,2014J,678680,1080,65,77,16.62,High
BBB,2014J,678688,1326,62,82,21.39,High
BBB,2014J,678702,65,2,10,32.5,Low
BBB,2014J,678770,8,1,5,8.0,Low
BBB,2014J,678777,334,31,43,10.77,Low
BBB,2014J,678795,0,0,0,0.0,No Activity
BBB,2014J,678801,27,3,7,9.0,Low
BBB,2014J,678815,1451,72,72,20.15,High
BBB,2014J,678906,1136,85,92,13.36,High
BBB,2014J,678953,34,6,7,5.67,Low
BBB,2014J,678955,911,41,76,22.22,High
BBB,2014J,678975,0,0,0,0.0,No Activity
BBB,2014J,678995,3192,78,130,40.92,High
BBB,2014J,679057,0,0,0,0.0,No Activity
BBB,2014J,679059,1998,59,103,33.86,High
BBB,2014J,679174,1361,45,84,30.24,High
BBB,2014J,679218,286,27,36,10.59,Low
BBB,2014J,679232,1428,46,83,31.04,High
BBB,2014J,679439,381,22,50,17.32,Low
BBB,2014J,679457,305,25,47,12.2,Low
BBB,2014J,679504,0,0,0,0.0,No Activity
BBB,2014J,679528,0,0,0,0.0,No Activity
BBB,2014J,679559,500,20,39,25.0,Medium
BBB,2014J,679568,0,0,0,0.0,No Activity
BBB,2014J,679675,0,0,0,0.0,No Activity
BBB,2014J,679716,479,25,58,19.16,Medium
BBB,2014J,679724,343,21,37,16.33,Low
BBB,2014J,679726,25,1,6,25.0,Low
BBB,2014J,679747,0,0,0,0.0,No Activity
BBB,2014J,679798,1168,64,86,18.25,High
BBB,2014J,679828,426,59,44,7.22,Medium
BBB,2014J,679918,508,33,51,15.39,Medium
BBB,2014J,679919,0,0,0,0.0,No Activity
BBB,2014J,679967,1294,70,70,18.49,High
BBB,2014J,679971,186,18,24,10.33,Low
BBB,2014J,679989,186,8,27,23.25,Low
BBB,2014J,680009,854,43,70,19.86,High
BBB,2014J,680110,0,0,0,0.0,No Activity
BBB,2014J,680146,1916,69,89,27.77,High
BBB,2014J,680162,886,20,47,44.3,High
BBB,2014J,680174,1046,56,95,18.68,High
BBB,2014J,680219,1353,59,93,22.93,High
BBB,2014J,680290,1503,54,77,27.83,High
BBB,2014J,680453,245,17,41,14.41,Low
BBB,2014J,680471,778,66,78,11.79,Medium
BBB,2014J,680522,36,3,10,12.0,Low
BBB,2014J,680530,221,22,37,10.05,Low
BBB,2014J,680541,435,23,63,18.91,Medium
BBB,2014J,680545,2536,101,102,25.11,High
BBB,2014J,680559,587,37,60,15.86,Medium
BBB,2014J,680560,0,0,0,0.0,No Activity
BBB,2014J,680591,495,43,58,11.51,Medium
BBB,2014J,680723,2239,96,103,23.32,High
BBB,2014J,680732,0,0,0,0.0,No Activity
BBB,2014J,680787,1503,65,88,23.12,High
BBB,2014J,680798,2153,82,127,26.26,High
BBB,2014J,680816,0,0,0,0.0,No Activity
BBB,2014J,680862,64,10,22,6.4,Low
BBB,2014J,680878,7,3,4,2.33,Low
BBB,2014J,680918,1230,74,64,16.62,High
BBB,2014J,680926,1267,128,79,9.9,High
BBB,2014J,680959,0,0,0,0.0,No Activity
BBB,2014J,680970,1060,53,79,20.0,High
BBB,2014J,680991,0,0,0,0.0,No Activity
BBB,2014J,681016,0,0,0,0.0,No Activity
BBB,2014J,681089,0,0,0,0.0,No Activity
BBB,2014J,681150,2750,110,105,25.0,High
BBB,2014J,681166,0,0,0,0.0,No Activity
BBB,2014J,681222,1430,67,90,21.34,High
BBB,2014J,681289,1340,51,80,26.27,High
BBB,2014J,681384,30,2,9,15.0,Low
BBB,2014J,681566,1158,89,89,13.01,High
BBB,2014J,681581,1753,50,104,35.06,High
BBB,2014J,681710,77,11,17,7.0,Low
BBB,2014J,681716,2043,73,97,27.99,High
BBB,2014J,681752,97,11,19,8.82,Low
BBB,2014J,681798,1009,34,65,29.68,High
BBB,2014J,681961,92,8,10,11.5,Low
BBB,2014J,681964,0,0,0,0.0,No Activity
BBB,2014J,681971,0,0,0,0.0,No Activity
BBB,2014J,681984,82,10,20,8.2,Low
BBB,2014J,682051,515,25,40,20.6,Medium
BBB,2014J,682056,335,16,50,20.94,Low
BBB,2014J,682058,418,15,34,27.87,Medium
BBB,2014J,682107,1188,29,75,40.97,High
BBB,2014J,682163,0,0,0,0.0,No Activity
BBB,2014J,682223,512,22,48,23.27,Medium
BBB,2014J,682289,0,0,0,0.0,No Activity
BBB,2014J,682316,908,41,84,22.15,High
BBB,2014J,682343,3365,220,108,15.3,High
BBB,2014J,682364,98,10,15,9.8,Low
BBB,2014J,682366,0,0,0,0.0,No Activity
BBB,2014J,682375,26,2,12,13.0,Low
BBB,2014J,682409,1252,45,87,27.82,High
BBB,2014J,682480,75,9,11,8.33,Low
BBB,2014J,682483,634,20,63,31.7,Medium
BBB,2014J,682538,153,8,15,19.13,Low
BBB,2014J,682627,1544,61,97,25.31,High
BBB,2014J,682728,296,12,40,24.67,Low
BBB,2014J,682731,71,5,17,14.2,Low
BBB,2014J,682887,638,57,61,11.19,Medium
BBB,2014J,682913,542,33,59,16.42,Medium
BBB,2014J,683002,2668,94,98,28.38,High
BBB,2014J,683054,43,3,18,14.33,Low
BBB,2014J,683120,2163,104,99,20.8,High
BBB,2014J,683140,5645,203,113,27.81,High
BBB,2014J,683145,972,35,82,27.77,High
BBB,2014J,683164,243,20,37,12.15,Low
BBB,2014J,683172,0,0,0,0.0,No Activity
BBB,2014J,683202,807,25,73,32.28,Medium
BBB,2014J,683275,170,28,23,6.07,Low
BBB,2014J,683301,35,4,8,8.75,Low
BBB,2014J,683315,0,0,0,0.0,No Activity
BBB,2014J,683338,0,0,0,0.0,No Activity
BBB,2014J,683420,956,55,75,17.38,High
BBB,2014J,683465,0,0,0,0.0,No Activity
BBB,2014J,683536,0,0,0,0.0,No Activity
BBB,2014J,683548,590,38,51,15.53,Medium
BBB,2014J,683592,960,41,81,23.41,High
BBB,2014J,683618,644,46,59,14.0,Medium
BBB,2014J,683630,1751,60,100,29.18,High
BBB,2014J,683664,1246,67,89,18.6,High
BBB,2014J,683705,861,25,74,34.44,High
BBB,2014J,683742,1819,79,101,23.03,High
BBB,2014J,683768,41,4,12,10.25,Low
BBB,2014J,683779,1617,82,93,19.72,High
BBB,2014J,683783,2337,94,128,24.86,High
BBB,2014J,683792,50,4,13,12.5,Low
BBB,2014J,683802,0,0,0,0.0,No Activity
BBB,2014J,683817,637,43,86,14.81,Medium
BBB,2014J,683838,1044,53,63,19.7,High
BBB,2014J,683935,1250,47,96,26.6,High
BBB,2014J,683947,58,9,14,6.44,Low
BBB,2014J,683987,2212,114,105,19.4,High
BBB,2014J,683993,0,0,0,0.0,No Activity
BBB,2014J,684055,1588,100,80,15.88,High
BBB,2014J,684072,2286,89,105,25.69,High
BBB,2014J,684098,208,8,29,26.0,Low
BBB,2014J,684184,1209,88,83,13.74,High
BBB,2014J,684250,183,17,32,10.76,Low
BBB,2014J,684273,1279,67,93,19.09,High
BBB,2014J,684319,1397,57,96,24.51,High
BBB,2014J,684329,2536,107,119,23.7,High
BBB,2014J,684375,458,65,56,7.05,Medium
BBB,2014J,684420,14,7,7,2.0,Low
BBB,2014J,684459,179,14,18,12.79,Low
BBB,2014J,684467,0,0,0,0.0,No Activity
BBB,2014J,684502,0,0,0,0.0,No Activity
BBB,2014J,684525,0,0,0,0.0,No Activity
BBB,2014J,684607,0,0,0,0.0,No Activity
BBB,2014J,684615,1163,77,79,15.1,High
BBB,2014J,684641,0,0,0,0.0,No Activity
BBB,2014J,684681,213,18,32,11.83,Low
BBB,2014J,684687,2085,105,93,19.86,High
BBB,2014J,684704,555,41,51,13.54,Medium
BBB,2014J,684736,47,5,9,9.4,Low
BBB,2014J,684833,1505,86,98,17.5,High
BBB,2014J,684890,0,0,0,0.0,No Activity
BBB,2014J,684931,1239,75,58,16.52,High
BBB,2014J,684971,592,27,58,21.93,Medium
BBB,2014J,684982,0,0,0,0.0,No Activity
BBB,2014J,685000,954,38,73,25.11,High
BBB,2014J,685009,1143,34,92,33.62,High
BBB,2014J,685052,292,24,46,12.17,Low
BBB,2014J,685079,1567,36,64,43.53,High
BBB,2014J,685201,1556,33,96,47.15,High
BBB,2014J,685228,670,43,42,15.58,Medium
BBB,2014J,685257,115,7,19,16.43,Low
BBB,2014J,685267,785,58,70,13.53,Medium
BBB,2014J,685318,864,41,66,21.07,High
BBB,2014J,685391,1386,55,86,25.2,High
BBB,2014J,685453,408,14,49,29.14,Low
BBB,2014J,685506,0,0,0,0.0,No Activity
BBB,2014J,685592,1342,79,101,16.99,High
BBB,2014J,685599,0,0,0,0.0,No Activity
BBB,2014J,685602,427,4,23,106.75,Medium
BBB,2014J,685653,173,10,28,17.3,Low
BBB,2014J,685702,528,41,51,12.88,Medium
BBB,2014J,685740,0,0,0,0.0,No Activity
BBB,2014J,685776,156,11,29,14.18,Low
BBB,2014J,685779,532,38,58,14.0,Medium
BBB,2014J,685812,2213,74,101,29.91,High
BBB,2014J,685829,423,27,61,15.67,Medium
BBB,2014J,685830,1233,45,87,27.4,High
BBB,2014J,685841,1,1,1,1.0,Low
BBB,2014J,685842,3314,174,96,19.05,High
BBB,2014J,685861,3,1,3,3.0,Low
BBB,2014J,685900,374,16,52,23.38,Low
